feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class
-1.4018510627922809,0.931730077371971,1.5038159524561718,-1.8443082422185268,-2.12694132797286,0.5868570938002703,2.1904556258099785,0
0.08187413938632256,0.6422185437789187,1.7853201543244377,2.323954374525364,-1.4225358680237208,2.3146585666735087,-1.867265192591748,0
-0.2453881160028705,-0.06251099650731674,-0.3117408345214284,-0.8886314140358794,0.13044668093499712,-0.7537361643574896,-0.8895144296255233,1
0.21409374413020396,0.8692825943899206,2.1259489429602216,1.7503603349892323,-1.9423771105162513,-1.245738778711988,0.173180925851182,0
2.1439440893253257,-0.33046233509693324,-0.49308676153506326,0.8475365231338697,0.7567158889221376,0.6339190223180112,-2.025142586657607,1
1.4535340771573169,-0.41265291587895353,-1.0681094752464997,-1.11375934431983,0.9186330368900973,-0.2646568332379561,2.720169166589619,1
-0.48423407286625136,-1.1032034626772467,-1.895497866788497,1.6319360719683669,2.5117002268160764,1.2669111491866227,-0.7076694656187807,1
-0.8158102849654383,-0.6976287733237978,-1.8653514644383467,-2.1691346892783887,1.5495719246582955,-0.0771017094141042,0.3411519748166439,1
1.158595579007404,-0.26032526414063173,-0.7465291378941686,-1.0517061955843074,0.5753017963016906,-0.8206823183517105,0.9633761292443218,1
0.5607845263682344,0.5284401490868537,1.4481339997760514,1.8119273585479791,-1.1717268403523995,1.083051243175277,1.053802052034903,0
-0.7728252145375718,0.15149465534510054,0.37042883128686993,0.30469933207884836,-0.3385129170206185,-0.23681860674000887,-0.48536354782910346,0
0.47323762457354485,-0.07608289574983357,-0.31284101346665466,-0.7618734915721861,0.1626374341362361,-0.07282891265687277,-0.846793718068405,1
-0.4749453111609562,-0.3214525952995125,-0.4884703491083991,0.7820465298365955,0.7355717987865515,-0.6533292325737119,1.7654542402810969,1
0.25049285034587654,0.3193819874465538,0.4400452094726053,-0.9944109895441743,-0.73346487691458,0.3464482094969757,-0.6800247215784908,0
-1.3204566130842763,0.2548611539741643,0.531420116253408,0.07203808344782914,-0.5748161412888875,0.5219415656168976,0.29698467323318606,0
0.6862601903745135,0.8147068968030233,2.16251670005347,2.456901674756244,-1.8105486788889946,-1.6127158711896517,-0.47193186578943347,0
2.1221561970126332,-0.6947052578065506,-1.1692153277222916,1.1448626408484592,1.5830772311969672,1.0324652605511468,-1.5193699659540134,1
0.6256673477650062,-0.5572771049671991,-1.6158724063803205,-2.336756114431767,1.2305126621695623,-0.8571575564162826,-1.0708924980611123,1
0.4824724152431853,-0.7121702376103354,-1.7280281148109744,-1.3683147955340829,1.5921108757903406,-0.2234627853258509,0.714000494092092,1
0.5137859509122088,0.642998088677636,1.3435771322623402,0.19537764561790882,-1.4500587125516162,0.5150476863060479,3.852731490654721,0
-0.7153037092599682,-0.5439223534504202,-0.8671615233195713,1.1281895284167938,1.2422824949692026,0.6795977489346758,-0.7303666317171367,1
0.44381942814622843,-0.27870723918398277,-0.38019932898854863,0.886033407000262,0.6402758518499065,0.7746340534293368,-0.926930471578083,1
0.4127809269364983,-0.09619309001040614,-0.260988027035332,-0.31725457552004677,0.2134441289360094,0.82206015999449,1.8967929826539474,1
