feature_1,feature_2,class
3.716645590117197,0.6214850783243984,1
1.9889090278350894,3.0646765358631938,1
-1.593795505350676,9.343037237858006,0
-2.7015585878338726,9.315833470531935,0
-2.2493148288043265,9.796108999975631,0
-4.222332152143627,10.368158502363734,0
5.223807021554065,1.6138775931536724,1
-2.125132174113443,8.981591380104229,0
3.2800226952481824,2.719423249967953,1
-2.2951038789225464,7.768547349486333,0
3.055976012742378,2.7335843400850295,1
-2.9557125751197715,9.870684922521793,0
6.086856720581834,2.1697244604523065,1
4.726468623701002,1.8174924485486526,1
2.9704735551067296,2.516529876320667,1
4.8996013379495835,1.0688530588363234,1
5.347630771683577,1.4107029080464644,1
-2.152182137087703,8.321376532937668,0
-2.1850312705643082,8.884143073830638,0
-2.8244668676930957,9.773255348691588,0
-2.7173198734100255,8.521285193539489,0
5.789152162513777,1.2699932588148446,1
4.836400005929572,2.6821734415292444,1
5.480522385216825,1.320545704638341,1
4.180517936687857,1.1233253144759403,1
-3.348415146275389,8.705073752347108,0
-0.62301172184222,9.18886394103016,0
5.294244492582159,1.917585013030277,1
4.2053826087957855,1.6639975604720927,1
-3.7005011202553986,9.670839736832152,0
-2.147802017544336,10.55232269466429,0
3.0832496627041976,2.579179635286372,1
4.688400464172928,1.1422195675296942,1
-4.633093347362557,8.488531106517561,0
-1.6956804056830803,7.7834218117643665,0
4.772848510374978,1.273048869001559,1
-2.6704833347187593,9.41833698501286,0
-5.128942727142494,9.836188632573545,0
6.486515832275767,0.9030849176145794,1
4.668197212358563,2.002925823436477,1
-3.7700815773877956,9.932148075253098,0
3.927033053550937,2.079599911632629,1
-2.2130773459881743,9.275341400378212,0
4.5697131247694545,0.3122087504247406,1
4.115358569948327,2.46254424516865,1
3.912741660403233,1.7256510483892273,1
4.911457673423475,0.6964211081204226,1
5.232980094196485,1.6636232446267418,1
-0.7437433827716533,9.419267839159277,0
4.607125566012103,1.429744912806967,1
-2.9013057761849077,7.550771180066203,0
-4.116680857613978,9.198919986730626,0
4.76798325113889,1.2921180264658512,1
5.2984231089009315,3.9833742227070816,1
-3.038957826819789,9.527553561311677,0
-2.5226948477906843,7.956575199242421,0
5.272286575283623,2.9457241335674618,1
5.706553525817255,3.1424652743864048,1
4.472760755911247,2.1198833703740547,1
4.1171558157090615,3.0221789097776215,1
3.9634865341688315,3.7741101168515474,1
-1.9621002418827123,8.812093475764428,0
-2.7268788262799704,10.11306298018551,0
7.166811262101723,1.4423009110204115,1
5.460361017425465,2.48044371504803,1
4.063107505659769,2.728560909766488,1
5.069497055360687,2.1808573711038433,1
-2.5040841664102893,8.779698994823175,0
-3.746148333930832,7.693829515114045,0
2.7690869152022457,1.6216561998994234,1
-2.5862993324668544,9.355438103014965,0
5.209646116460306,2.4208782439580467,1
-1.0435488541311961,8.788509827711787,0
-2.1982900574547455,10.489642345147873,0
-3.4076122944011082,9.506205299704828,0
-2.2587047727068734,9.360734337695297,0
4.481870937649112,1.5462886139933119,1
-1.8229374326782368,7.40157025700867,0
-2.503953923334567,9.061266721963063,0
-2.151410262704467,9.575070654566556,0
-3.053580347577933,9.125208717908187,0
5.469284417411591,-0.23796562506715313,1
4.739211141657327,2.724556807312521,1
-3.9572819645500745,7.606822353821766,0
4.394135772142157,1.7004461141930616,1
-2.571876720325922,9.96942844869956,0
-3.9245683651031644,8.593640805432962,0
5.475570948293243,0.8434628292831139,1
7.085630815844928,2.1023908659159596,1
4.19437631482733,3.4265541610584327,1
-1.106403312116651,7.612435065406041,0
5.034330978606398,1.552185203120469,1
-3.3381926339748222,8.454105088001352,0
-3.2655483683370536,7.592032418600647,0
-2.5171702643693674,10.494230267088348,0
5.511003539659794,1.647146151772891,1
-3.571501336778855,9.487878558833502,0
-2.2282057553177177,8.391586608377727,0
4.08765579194713,2.6061015016962426,1
3.779465470944149,1.5886141397109066,1
-4.103625281847117,8.414911105244549,0
-4.4279688383517914,8.987772252749105,0
-2.773854456290706,11.73445529478794,0
5.120888067964815,2.1970537082198636,1
-3.189222344631241,9.246539825359324,0
-0.19453905637924152,7.147020935606573,0
-2.7545857390556208,8.260549963840832,0
-2.1655793334842888,7.251245972835587,0
-3.0396987706632776,8.438467887553642,0
-0.37616424839648355,7.062198328675819,0
5.008552145101002,1.5798308716133713,1
-3.039455241425191,8.221413295935978,0
4.380287484864496,0.4700267308226258,1
-1.7707310430573397,9.185654409388292,0
3.977255077282255,2.5437683525338914,1
-0.8767863191211149,7.584144750237689,0
-1.9941623558440904,9.52807207911053,0
-2.45098890460675,7.871315830367698,0
3.8075232631238727,2.444585240327136,1
-0.6434231119079936,9.488119049110109,0
4.304094136937973,3.642191209230125,1
3.1143536653033626,1.2812616140594875,1
-2.528213830955439,8.011756763560513,0
-1.883530275287744,8.157128571782039,0
-3.3314180186191815,9.257973339690233,0
5.463049420190016,2.046487651129136,1
-1.9872560574358524,9.311270801431508,0
-2.409546257965109,8.510810474082122,0
-2.1674416472755906,10.890456967414208,0
4.929047480135919,4.428469823851627,1
-3.5800901211138623,9.496758543441507,0
-2.281737688448621,10.321428882480749,0
-2.2516472323299856,8.939840212432154,0
-2.6609827180883334,9.602603334682899,0
4.080956988956513,2.350381559005253,1
4.408944306019423,2.6693760487541502,1
-2.216125149754069,8.299934710171954,0
-1.895030923009325,9.771793838245626,0
-3.490706274100701,9.476389602461593,0
-1.4781981005567992,9.94556624731452,0
4.699509206148275,1.326232906235158,1
-3.2395642547698866,9.230744717780297,0
-4.212580062407905,8.958738429301702,0
1.9429921932865297,1.9188748174229198,1
-1.5587737848667,8.43738247253592,0
5.361550900271337,0.8441179127235028,1
-2.2325068237227312,9.841469377234345,0
-2.267235351486716,7.101005883540523,0
-1.8272446517577863,8.704019371604865,0
4.966011858470219,0.722056107555429,1
-3.436128094630833,8.954760772136522,0
4.9257442269530065,2.307626473927757,1
-2.784249320204394,6.712364963462736,0
4.830977904248004,2.019606232096881,1
-2.530099217016898,9.131613511507103,0
4.711445073447494,1.4955122371756153,1
3.638258826333186,1.692069391054777,1
-2.4846874487938075,9.512284419443771,0
-3.0230645403894436,7.95507260630937,0
-2.728869510890262,9.371398699710069,0
-1.0580540152577085,9.973556954283529,0
6.488834931173447,3.0997347134884894,1
-0.8805820774814583,7.63418466998343,0
-4.028567589006764,8.530052055332071,0
5.396867452873453,1.0510043597631067,1
4.066216829347865,1.4263107427003399,1
-1.006840570956722,9.088380908618097,0
-3.155770507295277,7.932738124583927,0
-1.8190536313416377,8.613065656312486,0
4.392701453707504,1.2911854359429333,1
4.8836795499993,1.4090910532040035,1
-2.1768836110731584,8.265799591641768,0
-1.9898511088115778,10.5470250412009,0
-3.515215004552452,7.80009751541059,0
5.321770325854413,3.8198770096767656,1
-2.431829315405132,8.153001926870058,0
-2.623737468305368,10.252102440171782,0
4.6067518633543045,3.7677275474585197,1
4.889262519938857,3.5506229637042064,1
2.799004604896456,0.6935927172050305,1
4.966806209992264,1.7540691551318677,1
5.247775345944641,2.1597788070970902,1
4.590415126575668,2.6479891761073358,1
3.5171568146658028,2.3555794301247825,1
4.028361033236153,0.5665085870925097,1
3.672902693098888,1.925458327798752,1
-2.9945611708818536,9.096160267584644,0
4.462931608734052,1.1748724394022783,1
-1.2037188158984211,9.03528996983108,0
5.230533666920411,3.0818732645236397,1
-2.4121200737047097,9.98293111873121,0
-2.004210344072293,9.880041322368443,0
6.187384037558163,3.7690473570362535,1
-2.4333930648590236,8.33712441668621,0
6.039234272814103,2.897803366853501,1
-1.651537999850731,8.854347598234895,0
-3.282022837590322,8.777467521458313,0
-3.7094940301085266,8.679784892357373,0
4.658297215417653,3.649606996216015,1
-4.059861054118883,9.08284910300435,0
4.695603748516796,3.0673612024116803,1
-2.743350997776086,8.78014917124914,0
-2.980235928671073,9.246336065555958,0
4.068699846445305,2.5457524652968906,1
4.9774814983033036,1.5612927178182647,1
-2.949242109749734,9.145026705484414,0
5.140796023852483,0.995614439142181,1
4.842801857079401,0.45742556894350006,1
4.027090145743715,1.585468124004748,1
3.9880427284259423,2.020568355257146,1
3.2605596082135744,1.242239643998813,1
-1.3506020440453461,8.19360380984661,0
5.169683014143384,3.4147383045986324,1
-3.170984087821138,9.866719462994546,0
-3.8294308300733926,10.845744894052675,0
-2.4416694183648264,7.589537941984865,0
4.875493394336667,2.7440348778276986,1
2.861158587323823,3.4692139954299153,1
3.191864935811857,-0.22563627267934994,1
-2.521444395899665,8.11703175671249,0
3.8766196796855845,0.16828758327621296,1
-0.5444724901363609,9.04954968017005,0
-1.885077806000595,9.642631637462602,0
4.1225903861277295,3.382517124126312,1
-2.1779341916491863,9.98983125532068,0
3.558815508628204,2.5891052908849956,1
-3.0985623799969617,9.863888225219346,0
7.213238639477962,2.0323881179552203,1
5.282601596095645,3.3023222140731634,1
-5.750464963121823,7.989898486864032,0
4.193695403013321,0.08362895299520101,1
-2.62152567274358,8.793316528665098,0
5.261688798445298,0.4029449640502756,1
4.636276297137533,0.8148049947481892,1
3.6277744609679337,0.31831301207496265,1
6.143277137995252,2.8505319745164033,1
-3.317691225945938,8.512529084613785,0
4.370990145673271,0.8666437751990617,1
4.016738309803337,1.4176925647804772,1
3.6640055832507685,3.0268114805485715,1
-0.9299848075453587,9.78172085735123,0
5.885964028725731,-0.10022054846741746,1
4.594292819872604,2.2165091332634237,1
4.19558557615199,2.350470176985584,1
3.3595744375572067,2.8456270122208767,1
-4.115643943310323,9.217749764065545,0
-1.4261463798774732,10.068088180233225,0
-3.417221698573961,7.60198242686303,0
2.6017543010502475,0.9650833730233279,1
4.094959749419152,2.372305798292803,1
-3.494923669388294,9.518332643716166,0
-3.9877196134201776,8.294441919803614,0
-1.031303578311234,8.496015909924674,0
-3.837383671951181,9.211147364067445,0
-1.9326406599969839,9.325536282741858,0
4.150439393709879,3.0173305610098042,1
5.646171645442542,1.3962778144175831,1
-0.38704142604011693,10.046751388749469,0
-0.9860735457830929,9.55319617188298,0
-0.35601516554119383,8.246938565310272,0
5.157537856697225,1.2474258707872665,1
4.12226753719193,2.1969576355796305,1
5.118858661974493,2.3068317892276804,1
3.0123363983449387,2.021254630602114,1
4.297191242147752,1.6017288179449405,1
-3.4286218572865534,10.564220533215861,0
-3.0628469283999324,7.816408235609473,0
4.85089630343072,1.8764565720703397,1
-4.534340209710358,9.20074044296775,0
-3.9077651968718916,9.577255364888892,0
-1.5551958595595479,9.66567737950412,0
-2.3360166972015683,9.399603507927159,0
-2.52771075904514,8.725627489278184,0
-2.8519121395795195,8.212008858976702,0
-1.2315327272643253,8.422714739362492,0
-2.6248459054409907,8.713182432609033,0
4.60489034573114,3.743970319576242,1
4.835724091325783,0.9947969063257,1
-4.576639723092627,8.925166088685533,0
-2.9726153158652124,8.548556374628065,0
5.470214652772347,1.1170858580318648,1
4.4530071920667424,1.533438625666557,1
-2.185113653657955,8.629203847782005,0
-2.412201658060032,9.609443153635235,0
-1.4507731362031624,7.255546641775207,0
3.9355351456853422,0.5647083875771723,1
4.919847462547922,0.8476806366423555,1
4.3849016188072465,3.477162672523421,1
5.199669284159141,3.0539504094953536,1
2.5579494283443793,3.66962605223077,1
-0.9580456475302273,9.12996076249118,0
-3.3559913411211553,7.499438903512457,0
-2.5450236621627016,10.578929784012328,0
4.084679309534903,3.854326753381322,1
-3.5768180524353443,8.871906643177027,0
6.219450981958814,1.4503096567874638,1
-2.7617657744459105,7.766502946233472,0
-1.7181656760097033,8.104898673403582,0
4.810744274356043,1.789186347588053,1
3.6502740159695204,1.8473827638410838,1
3.3594494837318183,3.727963865925097,1
-2.422150554814579,8.715278777732454,0
-1.7619040179294885,9.624656393631787,0
-1.8638216734676027,10.38291768573067,0
4.862012607861814,1.4944210622772547,1
-1.68713746305826,10.911079110852269,0
5.5094847563337614,3.328807542745683,1
4.749273630832994,2.698936307839424,1
3.1612925904482596,3.116923727147661,1
-2.4115215245039185,8.241276344342856,0
3.8494043807827896,2.4446380410767277,1
-3.3017183614854506,8.899549686731422,0
-3.8136671235576034,9.68395867702836,0
5.473800990777005,2.4323497631691686,1
-3.227641844305186,8.800838976486475,0
4.602244133803253,3.0764715659572532,1
0.5696831854024875,10.133861039632897,0
-2.4489674131117236,11.477528240683608,0
-1.6095977476194996,9.321585649074931,0
-2.9841429342137062,8.360956895624609,0
-0.8220559879801854,9.895925885147772,0
5.053313739451802,3.8499654964987977,1
-3.186119623358709,9.62596241703919,0
4.600323682371446,2.6546703813133563,1
5.2900800141867625,1.873993820161349,1
-2.496195731174843,10.467820205355638,0
-3.6601912004750528,9.389984146543993,0
5.079893286281433,1.4711154595881208,1
4.187572516979024,-0.45070964268822467,1
-3.110904235282147,10.86656431270726,0
4.658312769293494,2.320751389302403,1
-0.3193946898350779,8.20598784284317,0
4.37000390093473,0.9944059681584246,1
-1.2422864738661274,8.306616662579541,0
-2.978672008987702,9.556846171784287,0
5.4256789948789335,2.398627245725697,1
6.938776959847352,1.6103311235010729,1
-2.9698363940125376,10.071408354417237,0
2.9474142065132822,3.502720003401346,1
5.020076687234065,2.583755429224555,1
4.565445407128055,2.59384178149141,1
-1.3299004389889237,9.081804609608431,0
4.418914662398437,2.000055522935263,1
5.713510586087874,0.9466543845296718,1
-3.5220287433871738,9.328533460793595,0
4.012911778440334,3.7856182419376605,1
3.9892362671062744,1.486044300176036,1
-2.9811294888421838,10.103236725165688,0
4.848261644175654,-0.06856518448355864,1
-3.3987120526782735,8.198475843232883,0
3.3499179364870475,0.6780909118771159,1
5.563905855435002,1.788267547497743,1
-2.186479062714661,8.187055184645999,0
4.837963596995956,1.8288092720167894,1
5.278471295005476,0.3116496216717721,1
-1.7975827449638604,7.889644036360452,0
4.015060258532422,1.9992607341515658,1
