feature_1,feature_2,feature_3,class
-4.201662252767569,10.543836447658935,4.481870937649112,0
-2.1238802433239132,8.130428691997189,4.793603942173629,0
-2.740132153261428,9.71049249301174,6.488834931173447,0
-3.0396987706632776,8.438467887553642,4.364827139076457,0
2.3723928065460114,-6.232431251448529,-7.36329605557532,1
1.457124955723358,-6.7835064142102866,-7.342384881980989,1
2.4596713277669338,-6.81515277634115,-8.855576159629818,1
4.115440042552596,-5.152084021050559,-6.443785923601914,1
-1.3506020440453461,8.19360380984661,5.6032549654724235,0
1.9275836675852343,-6.636287741828578,-7.121345651132277,1
-1.6788618065085046,8.158202302289455,4.711445073447494,0
-0.8642299095514665,8.765250088641944,5.216435799283868,0
3.251621546548031,-6.688528123131367,-6.833673045119798,1
0.5423945818226839,-6.751522776240481,-7.5611612507508275,1
-2.490763689987357,9.361867833559993,4.1001191559187395,0
2.7320982737274973,-6.598435767181894,-6.77590848932407,1
-3.282022837590322,8.777467521458313,4.154515288398998,0
-1.6956804056830803,7.7834218117643665,4.867338770832231,0
-1.2713813110792884,7.419858469403954,4.040503813274329,0
2.4960051719762317,-7.453327195089849,-6.90446418553693,1
-1.8229374326782368,7.40157025700867,4.167946970438668,0
0.7455618688037395,-6.282227121301412,-6.178936850965048,1
1.3357825566342143,-5.690610660043719,-5.459605345286092,1
-2.267235351486716,7.101005883540523,2.9149610037150686,0
1.5357113836173215,-6.157245833323499,-7.252942745367713,1
2.6734795633497233,-7.455265017389044,-6.758099778630585,1
-0.38704142604011693,10.046751388749469,3.120508870274088,0
-2.6349845431523984,9.070011040487016,5.73407035469905,0
-3.8296542361370265,9.536227693815219,4.936863509461287,0
1.514285421071792,-5.800946357719974,-6.918618062776654,1
1.6360837128226926,-7.49302985469221,-7.182579279764075,1
1.8060479701543204,-6.59704724066297,-7.128800719459494,1
1.48373024142251,-5.835466314082198,-6.198218103649635,1
-3.229041831447459,8.553647357238534,5.697001062447017,0
-3.9393390010133826,8.574241641501338,4.770619413514193,0
1.242239643998813,-6.912754164025067,-5.0855517297581585,1
0.8030566578813725,-8.681607628731289,-6.3386468650711585,1
2.0987461374122742,-7.05269901543514,-6.864530545694479,1
1.2197518135945487,-6.419655048212154,-7.557824963028053,1
1.759726813010524,-5.388901054301318,-6.731442136073835,1
1.6679449795860644,-7.489139393310554,-7.067080896261393,1
4.272067807559982,-7.242465751590929,-7.325612114676718,1
4.531368969608984,-7.443874789808659,-6.6955582900789095,1
1.8910185055481632,-5.7623313595631425,-6.537384246898243,1
-2.616227983007308,7.9790438057789475,4.086229530880919,0
2.891486289943045,-8.450127794774447,-7.8697377298462845,1
2.813813232929456,-7.5322511704536605,-7.326293026490727,1
3.6508704980171727,-7.433215432859265,-6.311126514090671,1
-3.804276395116366,8.678501428908193,6.308900361517495,0
-3.227641844305186,8.800838976486475,4.950786401826106,0
-0.36525353372742453,9.648205150516333,2.614736249570494,0
4.049917667501573,-6.497691738919717,-6.450067946084877,1
1.4555583849045606,-6.655839239512372,-6.896532489348699,1
-1.7181656760097033,8.104898673403582,6.042673147164201,0
-4.212580062407905,8.958738429301702,5.023944285167409,0
1.7290130486500832,-5.9155400228629125,-5.690639104351306,1
1.0338342901219777,-7.023714746872885,-8.089804336117055,1
0.3967775269564826,-5.403086841425374,-5.5000182391284955,1
1.5298874327492218,-7.764429905178171,-7.05305565319937,1
4.533254222209527,-6.97568709087592,-5.730836266990271,1
2.2521912097110715,-6.271730681434731,-6.693500470119589,1
-3.6778756606722824,10.157108942713343,5.391811868914876,0
-0.5997809825826197,7.61571855437918,5.202848072918672,0
-3.208923131045336,9.228266038932544,4.5275507865372715,0
-1.9031876717071106,7.733856775702039,6.394673018212466,0
-3.8868669910098412,8.0764610882832,5.154914103436761,0
0.3801759504090627,-6.4391524531908715,-6.899747392202628,1
1.5054684826288407,-6.533123309420555,-6.92703017215513,1
-0.9299848075453587,9.78172085735123,4.170404450293149,0
3.27491097333953,-5.318115994424417,-6.84810544421018,1
-2.7641748404736055,10.51827911678101,1.9889090278350894,0
2.240219949809991,-5.989996395527833,-6.797825604000522,1
3.2008386764140244,-8.089268209842476,-5.207537206438243,1
3.161562957388816,-4.352694765277649,-7.410978366196267,1
1.4209466396597608,-6.2466953733957595,-6.677186572424647,1
1.4090910532040035,-8.159931589822165,-6.0076522649958015,1
1.2967773818814623,-5.078686758240455,-6.92026754392029,1
-2.8519121395795195,8.212008858976702,4.478593124562092,0
-2.0377292659167545,10.896310624673355,5.985298882383079,0
-2.31013792747928,8.414069251039527,4.70968092121812,0
-2.1655793334842888,7.251245972835587,4.963962805622897,0
-4.461285422575252,8.862501033162738,5.228196042712678,0
-0.9160109964133532,8.503070451767137,3.6502740159695204,0
0.9197541207670759,-7.503396151847075,-4.9660782394091605,1
0.45742556894350006,-5.332121989821209,-5.084231920180425,1
2.3666550693624817,-5.984433971123538,-6.244937791593977,1
-2.005151107534906,8.484028509825881,3.847006003965757,0
-2.87016378887183,10.17361593156257,3.558815508628204,0
1.7256510483892273,-6.954060620251316,-6.259437495725269,1
-2.5450236621627016,10.578929784012328,2.020133732138357,0
-2.1147454806744532,8.593301647378059,4.929653693124514,0
1.3674547609373935,-6.137531819141963,-6.5808170128694545,1
1.0524960908613656,-6.710266367115192,-8.293824090180927,1
1.5450545229748194,-5.37886740051696,-6.029887851162454,1
2.537078803993092,-6.284872849485984,-6.026694034495639,1
2.5730984139369366,-5.348876358807573,-5.66134774157863,1
-3.4997339481834384,8.44798839859555,4.739530201315743,0
-2.105146766238212,10.900472029408851,4.814456649059941,0
-1.0676290023948498,6.542641628071032,3.8429835807576245,0
0.6391441890225276,-7.480994835102484,-6.56032765913341,1
2.9074895951800057,-8.246505889566691,-7.10487499516863,1
-2.7282981518616145,9.84369170938181,2.4287435272202162,0
-3.2135413135955093,7.605824831834762,3.0832496627041976,0
1.3914887699920881,-7.8943839218441365,-7.529387138341954,1
1.96979522652978,-7.0498118136761985,-7.3333376426032215,1
2.429922903094516,-6.309859910919066,-6.432401033258632,1
-1.5735192299052891,10.285841223192481,5.361550900271337,0
-3.282986822156323,7.769631424886905,2.861158587323823,0
-2.3799764410775226,9.123680922803214,5.365645460126793,0
-1.7175349290898143,9.638405945250476,5.268224345492381,0
-2.2494751213312685,8.109969503093913,5.278471295005476,0
-2.260977036752414,8.554925228658078,3.7900344667633097,0
3.5805152599607246,-6.388652239513019,-6.145231807226129,1
-2.2851051412423335,9.026878528980117,4.7375549347769335,0
-1.7578104996809611,7.34488084707695,5.183239028608036,0
-2.026725207809565,8.790823342872471,5.3538793303201935,0
-1.6860270390908356,9.087604095386725,3.3499179364870475,0
-1.8863476907052514,7.946665698815727,4.497499351206808,0
2.2623383278485503,-4.424327051240375,-7.5178495775272625,1
2.3418429928136333,-7.272966003478631,-6.851364770341129,1
-3.110904235282147,10.86656431270726,4.626381611490167,0
-2.4907792438631984,10.690723440473604,4.966806209992264,0
-2.503953923334567,9.061266721963063,4.189813364748858,0
3.2092628591511696,-5.788317070557001,-6.270971472368769,1
3.1682163128655745,-8.402814095935044,-7.439031440547535,1
-4.591127030936472,10.71074249648836,4.85089630343072,0
3.0813525006782485,-7.919533118276801,-6.267335688213377,1
-3.6382493942699794,8.489765861918547,5.1292533974560195,0
1.8005423839999124,-5.995967253664598,-6.2277867148625266,1
2.307626473927757,-6.22108291847844,-4.869905054509597,1
2.029819608837839,-6.349934436794539,-6.950608371335038,1
-2.4174368465172478,7.026717213597429,4.4202069483905895,0
2.969436503387872,-7.3733837743125825,-8.436691491935697,1
-3.317691225945938,8.512529084613785,5.5552809539301755,0
-0.633026783836864,9.964709966384373,4.062975180565698,0
2.790935983141019,-5.4894196421339565,-6.322299286924085,1
-2.851885217133099,8.64284526220253,3.23236714151028,0
-2.7113902754866444,8.796604924971101,5.7386556882152915,0
-4.811118787788335,7.49909506599977,6.006753103672626,0
1.3462026261529645,-5.067178633154342,-6.172357657820471,1
-1.6275578661032997,9.006313486881703,6.119822975118128,0
-2.6248459054409907,8.713182432609033,3.161356845860674,0
-2.197947468509214,12.09316693665356,5.759453747662678,0
2.636050952608145,-5.706153333665945,-6.69908803457224,1
-2.036600140639707,9.270315862512197,5.622569820173616,0
-2.521444395899665,8.11703175671249,4.715683394421828,0
-2.2951038789225464,7.768547349486333,4.813059762079283,0
1.1871802234327826,-8.210860144709049,-8.716314966379244,1
-2.8942799034690667,8.337364127892362,5.251555125068969,0
-1.9898511088115778,10.5470250412009,4.531118687771244,0
-1.202054868770322,7.406802893637094,4.824512694760406,0
-0.4484496981707631,10.769626970641525,4.390914687749028,0
-2.3123363871836267,9.752752708193732,4.8112471174180715,0
3.0130743713368084,-7.485242730888134,-5.05409987972901,1
-0.22563627267934994,-6.439612741097938,-7.382163817628558,1
3.700133535174137,-7.279263376765872,-6.655424867524061,1
-3.788774589788452,8.389467550502642,4.665969886438935,0
-3.186359334564862,9.989405861616072,4.492821454725963,0
2.5457524652968906,-5.480271754565268,-5.955475910363178,1
-1.4176907711302884,10.26037132069595,2.566488603819952,0
-3.071485152293723,8.001455007863898,4.954126168823375,0
2.001488060071193,-6.849871051655525,-5.941825787299949,1
0.8768945970455302,-8.319678073745564,-5.285604530050975,1
-4.17071768532171,8.948206329551004,3.4288626364656447,0
-1.2315327272643253,8.422714739362492,5.186976217398139,0
1.0545177374565338,-7.883767957903338,-7.647907158380075,1
2.3921886933067773,-7.584639046909679,-6.935878670933652,1
2.523221782965284,-7.847971646014905,-6.774734087129986,1
-3.911048685845031,9.601143221998592,6.8303344620380795,0
-2.277147685695114,7.566201786700997,3.232415061851546,0
1.4269252356882491,-6.487823185748724,-8.359021162050075,1
2.2447485211361053,-8.15637576697158,-7.961166133684209,1
1.3603809934563458,-7.267328751087255,-6.5942442025510415,1
-2.9360786930001703,8.002181752938155,2.985022164362332,0
-2.4881937814199913,9.696239099493285,4.329612079634646,0
-2.3588958615908724,8.650673915984466,4.582933212507034,0
3.986556931467355,-6.743091860068533,-7.245431144588055,1
-2.7545857390556208,8.260549963840832,3.750364406602578,0
-2.4273234836664277,11.32894469487183,2.7726136436363533,0
-2.065378194906522,9.788920181627658,3.7129483646500185,0
-1.9702875793680916,7.977039973871865,4.449540158144493,0
-2.1334996047070782,8.413647438279517,4.348185086434825,0
2.3617482884716963,-4.386627673718479,-6.88618050481584,1
1.4944210622772547,-5.623871065577749,-7.774716895495451,1
1.5386734565084164,-7.188799314619909,-6.657975821642234,1
-1.471657678794851,8.504269729343575,4.37000390093473,0
1.0747017021496947,-6.851446033782142,-6.88922858992015,1
-1.0679243339866347,7.578423977018883,5.803042588383061,0
1.9237059742882991,-6.204807698984666,-8.002831614838245,1
1.7982099272453234,-7.635372350644115,-6.343599749705543,1
0.3122087504247406,-6.450008972018685,-6.672421906112835,1
-3.7313254319446956,9.727284558370709,4.399553438069966,0
-3.0126732771689495,7.463622697132189,4.708441811034128,0
-2.152182137087703,8.321376532937668,5.539478711661352,0
4.264112256531474,-8.269199657914866,-8.525508340232838,1
2.922723819382056,-8.364525159601174,-9.434030728177902,1
1.7824872831773855,-6.662194317971547,-6.010041862587192,1
0.08362895299520101,-7.331933510400347,-9.303988919904903,1
-2.152085051541004,10.492180172939838,4.121608617954454,0
1.4024233901912557,-7.711982764255499,-6.408694036889543,1
-1.0556635458954333,8.749629294960366,7.36004800281772,0
-3.3731883927325663,9.06280775614315,3.8089287198170636,0
2.913940871928948,-7.8621145846895795,-7.104742743272971,1
-2.89451121991451,9.12780347344957,5.302009510749148,0
1.9944412606767936,-6.5707941785523065,-5.1778946486407085,1
3.1219353843128355,-8.61934096992937,-7.242550534679078,1
-3.3017183614854506,8.899549686731422,5.144866115208559,0
3.7227464271276713,-8.123490426542554,-7.573014791071854,1
-2.694099759495739,8.491563107679282,5.688888062064991,0
-0.9230856942529573,-4.791252486370542,-7.019699221431121,1
-2.7819211928004206,6.31739948525675,4.58558396971029,0
-1.9954116721405413,9.52933381450437,8.492610326882822,0
2.0301828088378167,-6.611034912288013,-5.3516411668634145,1
-3.705404247133421,9.82681195059252,5.996118864798924,0
1.938484796553951,-6.645412458614749,-5.3296091004618695,1
-2.743784756427897,7.598915386147907,4.219233513462743,0
2.8922461669285005,-7.169901735339922,-6.612717279204044,1
-2.1009448673382782,7.311702523960481,5.6690344735537455,0
2.481161010853276,-7.982993797325143,-9.03300018622843,1
-3.3381926339748222,8.454105088001352,5.387172441351363,0
2.0927500523548854,-7.8526961320328255,-5.683538091611455,1
-1.883530275287744,8.157128571782039,3.5689863381669893,0
3.8198770096767656,-6.295699005825306,-7.239401684063006,1
-2.292739033470775,9.059857968102135,3.988278488622284,0
0.8695803667249611,-6.699733039997792,-5.488107306931347,1
-3.159840192174577,8.527160744433626,4.047484911989232,0
-0.3193946898350779,8.20598784284317,3.800156994047325,0
-2.435102842632975,10.642901673769613,3.2597773780132098,0
3.770856210790255,-6.23878432988426,-7.451288583058743,1
-1.948413096684516,10.097337371373598,5.693680888263004,0
1.7878820250630236,-7.009447890884696,-6.836298121296837,1
-3.072922175856725,8.19206573263189,4.883566047720014,0
-3.1543173776578746,9.375681733706735,6.177915402694071,0
-1.9666375794667856,8.550868435385858,4.174149082657845,0
-3.417221698573961,7.60198242686303,6.105527605149655,0
-2.45098890460675,7.871315830367698,4.997666196576384,0
2.0328000538609063,-7.526563968856844,-6.181886279662357,1
1.5849928653995033,-6.709210968775782,-6.719535612226082,1
-2.201898102176141,9.827148247037282,5.269507678151713,0
-1.4781981005567992,9.94556624731452,3.8006613130054627,0
-3.1610337308549092,9.061684799514735,3.779465470944149,0
1.602555351854626,-6.107928480502926,-9.728652213906022,1
-2.238740797272911,8.964048018749185,4.400930789361691,0
-3.571501336778855,9.487878558833502,3.720454601994298,0
-2.1804465133930657,8.484525924431283,5.153146269341457,0
1.9476156129492868,-5.706898171891906,-6.336509438681515,1
1.814640110913762,-6.906931730661202,-7.813377552349142,1
3.220911756614466,-7.553117815395138,-6.601115431052144,1
-2.9841429342137062,8.360956895624609,6.405333076509198,0
1.7962224564466827,-7.677924435689723,-8.259428821290474,1
-2.56872297911455,5.773018788129249,3.6154911948938118,0
1.9695671448501635,-8.037991880343814,-5.376711291508796,1
1.9090313373477394,-6.55086478084779,-6.558752377825673,1
3.5152796365086076,-4.873534302992147,-4.818606016639549,1
0.826824290922044,-6.576991725912237,-7.634385443295304,1
2.481005440230356,-6.341331112101637,-5.807602255966144,1
2.0111731621089324,-6.759595864433009,-6.26659162054553,1
2.197621502500704,-5.832528888539116,-5.196181901818078,1
1.5267360693902037,-6.6855371982529626,-5.806477843416174,1
-2.5333227101627536,9.212370888966177,4.495518424304159,0
-2.7617657744459105,7.766502946233472,6.272290140159736,0
-4.222332152143627,10.368158502363734,4.5253389909754835,0
3.05906524977231,-6.404928958271317,-6.905136552021091,1
-2.1042159120917945,7.753402173863276,5.557740783282878,0
2.395090438176017,-5.265915922092623,-6.426575291761967,1
2.7515307601073697,-7.430812907479804,-7.698308476698254,1
-3.384815876437507,7.631486397233985,5.566056383759743,0
2.8066986455496568,-8.873362833722725,-6.506053023428374,1
-4.267937109475865,7.8310276155325464,2.600646658468001,0
-2.730167222585973,9.628452828241747,5.397386546275406,0
-1.7522090064073983,8.092120804020697,5.5094847563337614,0
-2.778604457497308,9.731828383994284,6.142235888324129,0
3.4745033358962187,-7.202307029993406,-7.130942609730994,1
-2.22922899673293,7.888797080899945,7.085630815844928,0
-3.2645805554060727,8.402768325206374,3.233217739379879,0
-2.305733987185527,8.257935382914019,3.217625126630427,0
-3.2683302846064484,9.16467991467453,4.981634812005261,0
2.9957401159503725,-4.439874784811997,-5.495836774765428,1
-3.053580347577933,9.125208717908187,3.488885258805799,0
-2.8937531672825756,10.020578937412761,4.062986966704953,0
-2.986855069817867,9.493265953944713,4.97354094151505,0
-2.581207744633084,10.017819026090345,5.001514861275735,0
2.7007992275777117,-6.827681305343971,-6.147469516060367,1
-1.4555558264449107,8.064887239366378,7.272260901065492,0
1.4892838498864105,-7.19997449934559,-6.45594364687403,1
2.8116604583923737,-6.797797832603705,-6.978999246467089,1
2.732324844243379,-7.456137591877989,-9.471151885420856,1
-2.9210745891752175,8.526679904125828,4.207320648408481,0
1.987857878669929,-7.66452550423351,-6.231829159432087,1
1.6082169543978466,-7.718836858490277,-7.92491878729698,1
2.1815524918882847,-8.92136205957556,-7.127286975796544,1
-0.9592632180352108,8.231032835862084,4.317817320022426,0
2.1652188004307638,-7.188743655353772,-6.746568688493665,1
-2.028188391316037,9.238170152477453,3.8494043807827896,0
0.06416218019711017,9.07350456221281,4.653808128141048,0
3.6848781640830754,-8.251528334082627,-8.493670991152687,1
3.60156630706927,-7.258754932138757,-7.083689953378308,1
2.1707692886331316,-4.804366318526005,-7.569297411365515,1
-2.107485900953809,9.704430119909434,4.238658364342265,0
2.1697244604523065,-5.8477826516826354,-8.365669966312918,1
2.5256596383578795,-6.655713057086609,-5.515969163302103,1
-2.431829315405132,8.153001926870058,6.163002913497759,0
0.28021286974534654,-6.97796681794602,-7.868700700426864,1
-3.052622394186515,8.301440345521158,4.746309063919998,0
0.9503771187423264,-7.137003728574615,-8.548693667153536,1
-1.9140405976158366,8.19606544496485,6.732266111913562,0
1.4156778989328984,-8.249430170730347,-6.968391641627202,1
-2.768788974416355,7.511143175080216,4.394135772142157,0
-2.535711498501967,9.074516338139349,7.1031209487133875,0
-3.7070755156415984,10.97901126111471,4.67514238819983,0
-2.9934316959190017,10.281197277384944,3.9322093706093204,0
-2.2130773459881743,9.275341400378212,4.644992292870563,0
-2.2325068237227312,9.841469377234345,4.652880728106008,0
-3.5172839339701545,7.143494207172466,4.288365352186792,0
1.8924531038321497,-6.80099200083518,-8.878310277808055,1
2.325225080455029,-8.131166615341714,-5.436344989202687,1
-4.314079723717269,7.386743690315159,4.687963782889484,0
-3.1131828097685705,9.100875915671221,4.4842016008360215,0
3.355328674978259,-6.230917303561627,-7.047227673592801,1
2.398627245725697,-7.846603334280483,-6.927820949417926,1
-1.8988273576192853,8.993384534234174,4.757206219536883,0
1.75191606035496,-7.156440491040191,-6.572702895466846,1
2.3555794301247825,-6.713174982938214,-6.387658329267797,1
-3.4076122944011082,9.506205299704828,3.319645629207459,0
2.5314965964624543,-6.803621799738859,-6.341353600829578,1
2.5638245146330414,-5.770923610568362,-6.059627412078583,1
-2.1830646008106322,7.763172551813018,5.563905855435002,0
-3.1085902684967723,6.890390403888515,4.11412381454734,0
3.3013638257897897,-6.32339718175061,-6.424221821194339,1
3.4443400114343405,-7.088950868303137,-7.549182331935863,1
-1.8578063717469522,8.699016883557976,5.398848056721369,0
0.44751336937063724,-5.617043087724088,-7.431967739168393,1
2.807091838489636,-6.420447111922833,-6.9502753047345935,1
2.9057605158138218,-8.297992924084301,-8.640918405256723,1
-1.4202470260853841,9.078566147293785,3.5621340582987955,0
1.1378226306809747,-4.734478063377882,-8.06770801230546,1
-2.2587047727068734,9.360734337695297,3.9598541146496107,0
1.8619436225920316,-7.78353483261606,-7.615639535865713,1
2.6821734415292444,-6.969362885438497,-5.439992377826474,1
1.3476069824312025,-6.483823657713861,-6.386079406993208,1
-1.9383071123595832,10.14985176837892,5.593880599721304,0
4.55287902159505,-7.683301759121001,-5.240992787831879,1
4.136424407246192,-7.187405426104271,-6.660959265612008,1
-2.2516472323299856,8.939840212432154,2.72110762092906,0
1.820699847560188,-6.171518514462679,-5.923407276481362,1
1.2547624183715347,-5.984702814206829,-7.175059271567974,1
-0.8437231785901735,10.028656193216452,2.799004604896456,0
-0.6434231119079936,9.488119049110109,3.448575339025453,0
2.8894973586432133,-6.533138715253277,-5.882099483416295,1
3.7091334871059813,-6.681716407688622,-7.531527596890395,1
2.1578499898056402,-8.226753480680966,-7.851723631786598,1
0.0068130945647302266,-4.823420061210948,-7.983317958997629,1
1.2699932588148446,-6.914615681648232,-5.109308957640437,1
3.169801170586383,-7.489410095470652,-7.014126759948864,1
3.2629224380234776,-6.206445839881312,-7.018565577259721,1
-3.515215004552452,7.80009751541059,5.797989709728169,0
2.150870684873986,-8.214971549861371,-6.499911742269983,1
-2.2769439258917465,9.307358601497002,3.9255274182017335,0
-2.3935229887598917,10.193583312262149,4.70739731763821,0
-2.035959998479205,8.94145721554145,3.7930851181596963,0
0.3892668604550087,-6.119212535006973,-6.0943094346251145,1
2.51646771297712,-6.830767120825565,-6.839517902072064,1
-2.498964562033163,8.03277747715037,5.101982310491372,0
-2.1768836110731584,8.265799591641768,6.1910308117506245,0
1.6245175495328728,-7.228884895469699,-7.2017446444933295,1
-3.2245013323127183,9.693883877132997,3.909512204510965,0
-3.2765451859407997,9.886606764919,4.823220841966453,0
-2.3227433082833224,8.352499663429933,5.4923121710243255,0
2.509822436468018,-5.693923036488274,-6.16115628261088,1
4.138172028841816,-7.523145421531413,-5.95226946519471,1
2.098394186588639,-7.309032732276523,-6.757812090243663,1
-2.2493148288043265,9.796108999975631,3.4029281253500194,0
-1.7659335290300353,9.185151566326264,4.455895499875422,0
-3.4490774093801053,8.500419210861628,3.58066531433915,0
2.583755429224555,-6.319836743220231,-5.799328867721325,1
-3.4879613388350577,8.56999286812221,5.017179329272953,0
1.2711779961339766,-7.542528108702218,-8.28271486507564,1
-3.155770507295277,7.932738124583927,6.327020471300666,0
0.6133135429608128,-6.133373625124049,-6.234625412134871,1
-2.7978562619728886,9.33700468853641,3.8126478926757783,0
2.623370861899393,-6.978803054930653,-5.033472597228281,1
2.6510955552800013,-7.367538599296973,-4.722801380010443,1
2.2225533676514875,-5.302173911387795,-6.975405125662899,1
0.6763377359848854,-6.479939239398629,-7.531466487067775,1
2.7889068964800288,-6.019153702791525,-7.463187031844885,1
2.4664875848216212,-6.694791067456396,-7.73846737345716,1
1.3926462341360093,-6.29104878673066,-5.210205088924541,1
-1.0338414061031982,9.871945751400341,4.479940306264674,0
2.615892443808276,-5.550474661018839,-6.683588423574476,1
-2.5418923711468433,6.946844028158445,4.550758796715313,0
1.4445530021909752,-6.293263172396177,-5.641826521842311,1
2.3678412137637133,-8.075510253186454,-6.435506925055806,1
-2.2642310519440274,8.50734295282719,4.168840530609779,0
-1.3414155613929428,9.268706971499535,4.9774814983033036,0
2.233843449764639,-7.42993234499669,-7.5517329612139985,1
-2.8840184306023477,9.725246096401813,5.084142147714141,0
-3.1718213819985968,9.584884796791481,3.8766196796855845,0
2.2948674901367454,-7.547717644794319,-5.888067243739424,1
